,uas,vas,ps,tas,pr,rsds,rlds,hurs,cc
1989-05-19,2.4409907032761433,2.8515213749612505,1014.3081909508599,11.78817121471352,0.0,290.19756625645323,284.014976872583,57.986769195785364,0.6872064648858365
1989-05-20,2.6862768733043167,1.1654387817578706,1012.6624170317868,13.769141312239068,0.0,281.0614278493225,308.13806033083864,52.36227113335806,0.6707031927882867
1989-05-21,-0.6107904528485767,-2.1564389265671884,1019.0907854155105,12.94109325929459,0.0,324.41015356105646,271.6792648185448,43.88370497564882,0.6647593299984684
1989-05-22,-0.8204151236831178,-0.22734688188291288,1022.8605183404314,15.12339820686415,0.0,316.49460760091694,276.83804639809154,45.11128494798557,0.6693765187711197
1989-05-23,1.2657218907818335,2.840440989349465,1024.0015366836417,15.455975503027085,0.0,325.3859264531162,286.2581444120158,48.650677028131824,0.6475753470691912
1989-05-24,1.4560596812147077,2.3507778833834343,1020.0375953100372,15.504428145694249,0.0,325.9172170001115,287.9843172665273,43.195812454172064,0.6446250997587265
1989-05-25,0.8462145641122617,3.3886507976705187,1017.9048523026929,16.11004833932437,0.0,328.6996608479663,283.71540903387387,49.73152197133454,0.6491313520422421
1989-05-26,1.167029813641209,4.2226088676623945,1013.128727540285,17.32886440240011,0.0,328.28628742709435,295.77422209638826,58.029603585346294,0.633475114161317
1989-05-27,0.8465151574881856,-1.5417253786180147,1011.8380969654007,13.956125231873456,0.0,280.3062825499754,312.8666992828761,58.5621752404472,0.6800622903095578
1989-05-28,0.594273903720218,-1.4304663538654832,1013.4292680073221,13.3388951675935,0.0,331.9138962993494,276.5536843597331,40.864040573696215,0.6617092053031884
1989-05-29,3.221422640901786,4.079099279002901,1007.9440233765342,12.315516266513868,0.0,313.29129042675936,279.08791313700954,61.374934751256035,0.686009062689944
1989-05-30,4.9750076810916175,-0.14859921780987628,999.423147875873,11.083648099660255,0.0,282.5195533263735,292.7887680668083,43.691616407769565,0.7084544179794501
1989-05-31,1.0772097129569191,-0.5027765114600125,997.3242287663045,10.224141820816342,0.0,319.28963702507497,264.6175943734283,42.45940037259024,0.7005906116929739
1989-06-01,-0.6109587463183805,-4.058151453307022,993.2176815037237,7.555383270740887,6.028997766895925,184.65111538127695,300.81485075853055,72.86995484727288,0.8374258075551663
1989-06-02,0.9340453333521741,1.6152474602987918,997.1128872545779,7.9604590936687325,9.011856296260815,214.3444154527709,292.5895951294216,77.29452413664164,0.8090834795662586
1989-06-03,1.3110737328752293,3.0691559656699896,999.3485214223334,9.337624496401862,2.5198534784896784,251.13861492995483,291.2219442552074,60.39749631901116,0.7601190678516008
1989-06-04,-0.905599741873811,1.508668831837368,1003.4830125142764,9.94155457589543,0.0,274.84537902533384,283.3009204345805,60.13837364150348,0.739730936541243
1989-06-05,-1.0627236793327786,-1.9618079585536559,1003.406034864385,12.570743634282461,0.0,260.49952289255333,301.4708046825914,57.02642929315952,0.7341071972717875
1989-06-06,-0.1369375347084286,-0.8880987854009923,997.4764715693028,11.978378666092363,1.8644508207534296,104.99674423993488,339.0578291638452,70.97194625758918,0.8507178343695204
1989-06-07,-1.5526040749815428,0.947839905458847,999.2373787839023,11.226646493907813,1.8303193905266362,124.84069697770613,334.49848923552133,85.14656214118764,0.8410026170218214
1989-06-08,-0.10516754367945554,0.2321338181690628,1000.6349440277949,12.359570520879915,6.77429132255875,161.72844277295567,332.4816481729262,71.04949868367551,0.8137055226215139
1989-06-09,2.210677666816421,3.9289059867106113,996.9100589003148,11.605848326052449,6.646722062540973,216.16943432178292,317.0159347761894,68.17365683799297,0.7794765792981928
1989-06-10,2.6348957949410052,4.2103414852678265,1003.3695058697657,12.333450301052617,1.6053524796109366,251.94481085825646,308.3018341401818,67.35247105771239,0.7468294231855374
1989-06-11,0.49731569557246436,1.8016836295254894,1009.2562896871592,13.106688162185792,0.0,283.361741952007,294.4263964401063,60.08401196831623,0.7217717786979958
1989-06-12,1.4541025922412762,2.279517970327715,1012.5443597414161,14.640279417616986,0.0,312.3923766589202,293.6627415123867,53.28006532067115,0.6824295225159092
1989-06-13,1.2573825896914386,1.596998402048574,1018.6081962273072,16.740109703011928,0.0,328.28113615167535,293.66450630827103,53.41060703611335,0.6626358818393155
1989-06-14,0.9239516168889162,-0.08204402793441777,1020.7889532614194,18.914312248812045,0.0,341.82043298528293,303.91221788853306,48.94378448293178,0.633628589854706
1989-06-15,-3.0854195028846307,-0.686983453743302,1020.5444083194549,16.86213321324567,0.0,346.1794865816873,302.7126805692205,46.21025852257616,0.6326862194760144
1989-06-16,-0.8635850787489202,0.8821187084933447,1016.7433395392859,16.127918151412057,0.0,333.98307514457264,289.28913589699994,46.65106317101788,0.6619514554866007
1989-06-17,1.7636964005427598,0.8677718385110375,1014.4523651138564,18.359133738251472,0.0,339.0928800752675,296.8486797243098,47.771999787101386,0.6468572869433571
1989-06-18,2.08963710734025,-0.8983885097787011,1011.8326399583469,19.54958702824868,0.0,315.3392382994798,317.74016997425184,47.08944459232687,0.6542760688718128
1989-06-19,-1.0526055833269405,-2.4358603052174423,1017.7595306559689,20.382956309809018,0.0,336.90902435060514,315.2162815353707,46.322786316353884,0.6236691821165412
1989-06-20,0.1998996030789713,-0.7395743518040413,1017.942309680971,22.58572460141627,0.0,329.0519252479636,336.61746379147377,50.12670154922324,0.5989416161820307
1989-06-21,0.4954663156596383,1.870186086993123,1010.5389927976582,22.447668394229837,0.0,327.62585925846787,340.7249323362593,55.02494418795116,0.5943532585817771
1989-06-22,-1.4815103244677734,0.5197533362852187,1006.2298130882378,21.57312440677405,0.0,284.4090738672227,352.72488290784116,59.866791285120144,0.6453630933159
1989-06-23,0.2929480436883265,1.396541761974996,1005.4361946017857,21.567290681003705,1.4448546232503738,280.7871436272982,349.6412431513064,60.735210258232065,0.6574068605693655
1989-06-24,3.4506973586893745,1.6553812891208546,998.6089624139939,19.69434476853251,0.0,329.3221262003805,327.66585925624867,49.68807674176704,0.6170973321174609
1989-06-25,2.514582950316402,-0.12701074399375695,999.7093831097085,16.16314332172766,0.0,352.9198803003473,290.2541725707983,43.57014824186654,0.6375947638380642
1989-06-26,3.860764444916135,4.096642609683818,998.865645431079,14.739532648178697,0.0,258.8251975529267,314.6028286222147,60.10985706827691,0.7348506198556595
1989-06-27,3.0729968774334657,6.080512395614842,998.0018809596387,18.94449826231645,0.0,222.88203648331603,341.2463531052928,60.70995516885107,0.7367106185434908
1989-06-28,0.11453791619125288,2.835055667950037,998.1580677299968,17.19737213194957,0.0,300.91767890141836,324.00094939753353,67.75385854800632,0.6629586134163578
1989-06-29,-0.4236722525917125,5.301688420041816,991.2355401992697,15.776071777535027,17.657538225341423,114.46328195207498,364.84406980658355,85.08976363169617,0.8101129805612746
1989-06-30,2.73753781490855,6.633248544938273,992.0719835585992,12.83176821931693,10.288128585902653,127.55167895522682,342.0681570236176,60.369498770798415,0.8323431631352805
1989-07-01,4.4608972004418606,1.8317170726138792,999.643933904317,12.544689183657482,0.0,312.3047060111196,287.5372981077242,49.128376609130484,0.6933105063908419
1989-07-02,2.0575751501812305,0.6311966261204902,1003.8608810772023,13.491978812198738,0.0,288.29853541079,294.8671850441382,51.44014219024109,0.7139756583605995
1989-07-03,-0.03221704890821108,-0.637293527126717,1009.0229991418578,16.248069383174514,0.0,300.10819876941827,300.21365202468934,50.93349761116103,0.691963821910313
1989-07-04,1.1581705962713762,2.3060334324536442,1015.9055900148915,18.6037307566268,0.0,309.4384477742153,308.06957077887245,46.142322843562575,0.6695367040424989
1989-07-05,1.4713911830562738,2.116254218233074,1017.5696788496762,20.284612910576215,0.0,340.84214953905973,313.7513521859557,44.75904685010945,0.6111088650866086
1989-07-06,1.5002960317984757,1.2724050369568514,1015.4732209111037,21.137390621654347,0.0,341.6371657388895,314.569428199688,49.23718622487933,0.6073762078022927
1989-07-07,-0.039825650472949,1.3983080973451774,1013.4741726572089,21.054211538358135,0.0,334.48111074120624,328.2139124054081,55.05422855022293,0.5971425059714474
1989-07-08,1.2757652274349496,2.8453420024557055,1007.8884415533834,20.41227959955268,0.0,335.8005370639704,321.6939326140316,57.236227621696706,0.602423424465177
1989-07-09,1.2050437055744163,2.1054502233652435,1002.2208290071484,22.53742309917647,0.0,335.2723408866122,322.11249136828616,49.0478584849812,0.6012400345074672
1989-07-10,-0.9708071882771475,-1.4637044916462367,1002.220350885663,20.74115093819089,0.0,304.85508865922765,333.9519556074487,55.14682635574154,0.6347884342434332
1989-07-11,-2.198945102405074,0.19121659285419337,1005.7445874095243,19.260506943230205,4.802191456917838,198.6438996264299,363.25754432455057,64.4691581584772,0.7289772160895934
1989-07-12,1.4135795867964462,2.459578071876649,1003.8858730068423,19.709207210180843,0.0,245.08152604153028,346.0709458382131,57.6138864719631,0.6913432345891608
1989-07-13,3.5316972919563803,2.0341806642681735,998.0820511490326,18.03291091067734,0.0,234.193305104131,332.24703068325357,55.54032709506925,0.7270640051708456
1989-07-14,2.7651255851399243,-1.1368053783304843,992.7608632053848,14.769609126297995,1.1585998793476016,223.17617777812853,325.4605340164495,63.67955125638493,0.7523781918409843
1989-07-15,-0.6240720897042685,-6.017332273791945,998.5510559467244,13.688331257762789,10.122336645481049,184.98116104780237,331.05749440579837,50.97389934451088,0.8010801332050324
1989-07-16,0.32598360480042293,-1.1650536106613505,996.209244412449,14.80089550300571,0.0,220.9033658259602,308.6750455733416,53.79968199003476,0.7836516046533819
1989-07-17,1.5723392720189933,-4.76119679343639,998.8614900288073,14.879379866817388,0.0,294.4685743156579,289.32875391781107,40.28745153615349,0.7016285120838396
1989-07-18,1.1939965196808922,-1.965859137692423,1001.3047686443917,13.075760570376845,0.0,258.83329537212387,302.25325870015746,55.13446947925669,0.735236854302769
1989-07-19,-0.8818910815119947,-5.236270680766618,1003.54559595735,13.8562054001353,1.544179573331544,265.73228163171814,301.7058756657064,47.71263000686789,0.7224435192335569
1989-07-20,-0.49411607571359323,-1.1422740049626245,1006.5102586534408,14.288232408117977,0.0,291.30443162614205,296.2222041544308,54.09630523878707,0.6887751834495403
1989-07-21,0.026459913441634383,-0.7357862763958753,1009.1072688892585,16.812693176810814,0.0,255.64175125289736,316.248507079476,54.771219438146936,0.7106402709991564
1989-07-22,0.34519496355868856,0.5262932011788357,1012.495772141076,18.728688536131532,0.0,242.46700373993488,331.8401545580705,49.827237881930856,0.6985861470741204
1989-07-23,0.7180647630698631,2.2117798685108054,1012.9954829980659,18.450108360942792,0.0,229.4289142968818,339.39992023117003,59.38340041647979,0.699197391712482
1989-07-24,0.6426425038191801,1.4874662070141071,1012.2450778772305,19.877411222519523,0.0,239.018632870754,336.12604668483186,56.42489145287224,0.6888944835503529
1989-07-25,0.9796150277892645,0.6358058308893457,1015.7098225319562,21.024343232095582,0.0,268.78008776127456,332.54810038168625,48.02260592885085,0.6573107042739108
1989-07-26,1.670340901951233,1.0191595180392323,1015.5333299864826,22.024468575628322,0.0,278.8156871998185,338.2477656140675,43.38126315419731,0.6288395194828793
1989-07-27,0.5394689376428272,1.8899368443134,1010.4304499385917,21.06418153863606,0.0,294.1445837854047,331.58776273769,50.09335110415927,0.6122677740302455
1989-07-28,0.4959506757075144,3.506652439158428,1003.6859873421549,18.162695029428196,6.889733985052543,206.45254723661537,344.9734940103315,76.053271434348,0.7116402203336311
1989-07-29,3.9909368933736946,3.5695921250230684,1003.5409800402626,17.351630982658733,1.1622828543934511,242.39131318628597,319.1897605588975,51.28979242540912,0.7008910190724499
1989-07-30,2.939393740937107,5.890019271121668,1002.9297736547945,16.953089408637904,0.0,171.09821709400788,344.54972410418475,83.54750016135087,0.7516229172457612
1989-07-31,1.7668251612967896,3.960615343203062,996.2765262960113,17.69232350071822,2.56957521556874,97.00833213908378,358.7918361586723,70.95522139002436,0.8070381843023415
1989-08-01,0.35076762821443996,-3.117785500363371,983.0893119374012,13.935789808501013,34.553815641309775,26.333891984296006,358.14751654054584,91.58248045238676,0.8702934750184406
1989-08-02,1.2104571090841592,-4.036708274128804,978.3998082081645,12.97441169384787,28.127064426414947,1.692851996304062,358.8544658980579,88.11270607618336,0.9025354155800192
1989-08-03,-1.4094208831138,-2.6748910674273305,991.5670265796006,15.107967771899997,5.375192460072083,51.42798363729137,354.2969058022422,73.06144524456444,0.8515952736340777
1989-08-04,0.6606157182357847,0.028065851742888625,996.2819933726126,15.513502206864276,0.0,215.59604685093166,319.8807679845429,67.19211764820207,0.7155428195897222
1989-08-05,3.105489451332772,-4.784661345868929,986.6231383941916,14.04451133885216,0.0,187.66667728010228,325.0291585634845,68.64320823577015,0.7431326084680949
1989-08-06,1.1033933955559216,-1.8173436370668579,987.7838844117031,14.920776790627764,5.989074843235209,116.07837850474743,346.17370530477325,78.40417170282048,0.7923175011369283
1989-08-07,0.26994793975063447,-0.350106226375075,995.568866107445,16.755613689254556,6.160247728123322,181.46374197104973,337.0597713420568,74.47970548803623,0.7342124764416692
1989-08-08,0.27525919085162476,1.7187820154105216,999.153997594863,16.977089336525616,0.0,224.2617162262034,323.65027543388754,70.19872466291318,0.6881966760280878
1989-08-09,-0.6641056614379417,1.7009440024563953,1001.5665035373817,16.491955074607237,0.0,254.04244284219666,319.83110437311876,75.56027809051848,0.6496896002992351
1989-08-10,-0.3137858410391862,0.5851903305611834,1001.0067042015131,16.397358671316567,7.733355829764859,158.5451568439416,346.98775549375637,89.27378382925404,0.7400482185256908
1989-08-11,-0.921884066018767,2.8802752402001714,999.1540003248867,15.174410836092393,4.355312203569557,147.2936399214915,344.3752247201333,89.37183656871395,0.7602326244185561
1989-08-12,0.6719498551693299,4.12354207031801,991.7961386095678,15.718456554498493,14.081768147509253,91.34543132422417,372.6774077163377,85.8145927045546,0.789442003159944
1989-08-13,2.7882703058760216,3.506134478701968,987.3302819937022,16.524938110027186,4.970257329427777,171.30718328505952,350.96734290396006,66.49216675626302,0.6961365742105343
1989-08-14,3.4140458145954753,2.8642792141752267,995.441212844908,15.020288856218539,0.0,232.85448788799346,302.2409149231868,63.454479773428154,0.6804440313481244
1989-08-15,0.05605556147377379,4.143607146648556,997.2550931794784,15.390418050255965,2.999138346637728,149.25168734685522,332.063272231827,86.40766091391808,0.7610267444430379
1989-08-16,0.3115101444817231,4.320383116113743,998.2839971458751,14.599604699906113,12.490801409372358,67.85920277400568,352.8411613809856,92.6902951024665,0.8327716114029503
1989-08-17,2.429525086758158,4.611259174349087,1000.3527579676147,16.86461894366207,9.977365673825101,116.67612284749748,354.5881494081457,79.15938550531251,0.755426822243969
1989-08-18,2.4128526570939837,3.3522621036830538,1000.3195368413731,16.38718776369095,1.0144564935623346,185.01272512754684,338.0215273116238,70.41355068863578,0.6767265619989716
1989-08-19,5.005896862122625,3.394515617344719,1002.9687731853437,14.775589947785237,1.8159989941775068,166.24502195976933,320.969291794545,65.81937170720997,0.7306065141840824
1989-08-20,3.806350456278907,2.61253779931264,1009.0767691857639,15.699644719416117,0.0,167.21070021689903,316.8580339049764,65.70614120968087,0.7299634808299159
1989-08-21,0.37597976276391304,4.0166780508374815,1006.7761452199824,16.274265803517313,0.0,197.83470685928614,317.4169580823712,77.71502503975283,0.6760688902642227
1989-08-22,3.442025230778323,2.608425168824061,999.698938094711,19.17204975452193,3.272630740907658,180.6742566810402,351.59811408332166,64.20917111846344,0.6299893818785195
1989-08-23,1.9428778807270823,1.2706523557014466,1004.4649879419222,16.147500853260325,0.0,245.4703606670102,306.124459553804,61.93246810739018,0.5990683944289832
1989-08-24,5.297997736569434,1.369819817075689,1001.4561166077706,14.726380691428886,0.0,222.11521403389827,301.47754072236137,53.08888722718338,0.6448400850077242
1989-08-25,4.107378603732156,-0.4109941696887795,993.1818925371695,14.091208458688762,1.0307262430887536,214.34919484556744,307.1800492899594,53.82168605901509,0.6404216334821885
1989-08-26,0.829819804228835,-3.0436340760621348,994.0885852411301,12.680709000949017,0.0,188.5816916073983,294.55908063457673,63.27507380868545,0.7009602634750581
1989-08-27,-1.1271651829641274,-2.0328259443073287,999.716351310075,11.13859509028639,1.2574980026567941,158.84709140502537,295.448264893872,66.36409025915887,0.7446623652521263
1989-08-28,-1.4689222307907104,-1.705314989821929,1003.8371911057363,11.540356530221967,0.0,192.49771604043812,284.0381412044325,60.850449936455355,0.7021856560462024
1989-08-29,-0.30444053759858114,-0.701147482985916,1004.0791880756327,12.230192921159334,0.0,190.52484081925536,291.41276142689895,59.82221761598614,0.6846132378942569
1989-08-30,1.01645973706229,-0.3111871796533544,1003.7374759162021,11.904535900761566,0.0,185.01289887775008,290.07819995893345,63.28048020015107,0.6893571173238622
1989-08-31,-0.3131720947082821,1.4645981116339657,1006.8157825971914,12.936787005271144,0.0,206.2717871349098,291.0439490906105,69.80409275138489,0.6450138176030211
1989-09-01,-0.45767099564228003,4.637948184399258,1004.3524737446008,13.829389988442387,5.744491374692469,98.71446910663924,323.39034041726205,89.92469717907906,0.751436371328268
1989-09-02,1.7498397107495614,1.3491923288373688,1003.0454514002611,13.785563137439516,3.438488816355237,80.55515538369106,333.5216859594953,70.26097028418408,0.7446002417899108
1989-09-03,1.2268338391879419,1.0149698724743517,1003.2728401292424,13.079528821235419,0.0,189.00192525949737,294.2489805937121,64.04056259818195,0.6406703409123543
1989-09-04,0.25986202936497665,-0.7116996868480265,1008.7789381761606,12.028917551398719,0.0,175.96853930480773,294.55959410894945,63.49144177603262,0.6546955963724517
1989-09-05,0.19583335313279424,1.6879370998121708,1010.4342204073519,12.593322316369322,0.0,198.27724656104758,291.55426177739486,69.80372589082938,0.6119028529189007
1989-09-06,2.802716747793069,1.4732565588486233,1006.8745043270811,14.137873323127357,0.0,202.226454178491,291.08755346593176,64.03024541720865,0.5976431550395311
1989-09-07,4.923168139272867,2.449266280770047,1002.8702082152718,16.865869431594156,0.0,193.49873275331117,310.17135779493566,62.6561326068148,0.5427890615514286
1989-09-08,3.4573005423135923,0.5309778221370818,1008.6211543264135,13.808887183501998,0.0,194.11639737940527,285.69009148369344,52.609572956128595,0.6052801104269567
1989-09-09,1.5886861975902142,1.1707915991218283,1010.2633609758078,12.456193738264796,1.7636829029069083,108.18987490977511,310.9187203227531,73.2301140213214,0.7019614210048593
1989-09-10,-0.9016749444460821,-2.3338175640940624,1012.3311093717913,11.707051599229766,0.0,150.9177944299892,292.96402925363384,62.03604487956017,0.6574276180368507
1989-09-11,-2.3414879287937875,-1.8666643784873023,1019.0539049204334,10.497187932825419,0.0,182.1276811657601,278.80654462452316,57.85616175081611,0.619438454128947
1989-09-12,-0.008133526172948331,0.997066156600422,1019.0116707044389,9.809038587452859,0.0,193.34382240341617,262.9428352024788,61.991611444125965,0.6335287168887885
1989-09-13,0.2865697702570323,0.6667209423280839,1016.9498386151112,10.358427476934471,0.0,184.91264366805004,275.6031103127247,68.70599982675921,0.6041223333951645
1989-09-14,-0.008480084325506752,1.927095344601244,1009.0339505810372,9.765261194313513,0.0,177.69254586100104,277.09634733870064,75.81504049397094,0.6026284944004621
1989-09-15,-2.1814105920016233,0.6799818243805645,993.6759502306841,9.816995666588465,2.2007552917854634,119.03136290676971,286.32183094325137,87.42957488502924,0.6934248075372217
1989-09-16,2.6741908685929334,-1.2566807397391515,987.5166052016106,11.365486149832009,9.010664949112218,66.92590531450269,319.9175155991417,77.87409918736455,0.6929323597817196
1989-09-17,1.1312834980768987,1.677105402062821,991.6406863949337,9.985536074517714,2.0891627073881294,47.57112798962802,306.8143443636351,90.33314834739772,0.7552682307911843
1989-09-18,1.1411261636006667,1.3952291697621608,996.8670700323983,8.670952826821832,6.505403339809546,29.630799598469636,301.3498524864377,87.55127929194023,0.804539078237184
1989-09-19,1.7241254321539792,3.270078828998378,1002.7667144692141,12.250529397390158,0.0,97.4315611267568,294.09005976891524,76.48411280292795,0.6681601401420059
1989-09-20,1.09558615708796,4.794589348651006,1000.3814559471423,15.751807093230358,6.491134061498011,92.05069531317582,338.3019456778671,93.29981642844427,0.5379452414486829
1989-09-21,3.9309343995966928,4.7674146515426115,1008.1333239625611,13.757730209727562,7.173837589821152,89.34299417351826,312.83353063446356,73.81095111975529,0.6032845169590023
1989-09-22,3.665770940519267,5.248059894859625,1009.8564965104586,16.917522139479672,0.0,119.79049323167735,324.8316920384035,72.88559526713105,0.4620674959878816
1989-09-23,-0.8002985043106982,1.5466050582284545,1008.4456702972888,14.457813523269083,0.0,102.07321179931475,330.7703753177176,91.6911643603634,0.4698369137342718
1989-09-24,-0.7348009404694321,1.7690045006963875,1005.8782458646218,14.91997497380584,2.5263943400526254,73.23482395445679,355.6822853445926,94.65394480774424,0.4523246110106205
1989-09-25,1.9323825576220113,2.179907371830587,1008.1294637440728,15.060497964630317,0.0,90.44130898118205,353.7012762423852,75.81624121119214,0.3146522711696922
1989-09-26,2.8873210274479355,4.505471440300333,1005.4011819708163,13.239058785058297,0.0,117.81300174754745,298.4739759929322,79.8467781357734,0.49416559964031553
1989-09-27,0.9861555756490569,-2.860561054639883,1004.1596368035255,11.119017164445792,3.325870790338934,119.78707299876999,301.4668053169582,64.63204855965195,0.4381646691680589
1989-09-28,1.1012824981924432,2.1237156185321413,1007.4655335540456,10.183067658780862,0.0,119.8885664311009,291.50010887427476,75.33627981484848,0.47570441155088217
1989-09-29,2.381186136381034,-2.2935941501023063,1008.5440459248421,10.57102770195489,0.0,142.39065433917523,274.3052272828417,56.811017456165,0.4687718452198644
1989-09-30,1.525669331696309,-1.1177258775085033,1011.5463512202625,9.00441603851764,0.0,123.06122304776369,269.18282262626303,66.22811381450194,0.5381722632680638
1989-10-01,0.24816020685118004,-2.8210577640082644,1010.6832185623925,10.915744239643056,0.0,131.97569898142862,275.1548415158288,60.588775252125096,0.4370051061423572
1989-10-02,1.5871150432504981,0.3541567404339607,1007.132688843326,9.697571012710396,0.0,131.1988188217967,271.6895682722789,62.9340642151533,0.43664605748473223
1989-10-03,4.077657181528905,-5.5157888498323855,997.7968212246202,10.965654718547446,0.0,127.08529018932545,263.76011337661123,42.1922206781299,0.47907159615936673
1989-10-04,0.8749592763814563,-2.858418919660345,1010.5696903465732,8.557250438501988,0.0,127.95708135136321,256.6409473569697,55.92842760778291,0.5032235701252668
1989-10-05,0.9878189512729962,0.050874411181892655,1012.9527536699916,6.5061555362448384,0.0,120.13666056344236,262.6747900339994,76.02279989663974,0.4671743020469524
1989-10-06,0.6933908185727133,2.0183502774167406,1012.6775357497249,7.881883481618715,0.0,92.0200451404552,276.248224274799,83.81113022359408,0.4697391531688548
1989-10-07,-1.2868311314076135,2.7783755209682255,1000.9255874673185,9.916493819882154,1.5411147863365373,41.953045328877614,304.9653807186576,89.02584787415802,0.4734651024498894
1989-10-08,-3.3123554680801033,-1.3858873074517961,996.0492164827513,8.686442919174802,10.341306967892981,17.29072948892044,316.59119215248484,89.74319257637352,0.4645941496700052
1989-10-09,-1.3691109674053779,-1.1064142190480641,1008.3879762530578,4.387839205632377,3.2970979152464333,71.85710201722546,276.06419452676596,76.45128484954363,0.4166853998451913
1989-10-10,0.06839472712581297,1.1024416712039082,1002.7022550273933,6.755938430357895,1.9206342883844902,60.41255213570303,282.2179017475898,89.28037502681647,0.3488623593123755
1989-10-11,-0.6531042107520316,-1.3612917748821562,1001.9037194073005,4.504222677882732,4.3191883882254105,76.85346077219393,272.4416301809223,77.24391742607105,0.3405964906385252
1989-10-12,-0.0905787611399443,-3.3125057056818052,996.6581499575493,4.3229679849194795,7.76188344077031,92.88832518438238,276.7248771647001,72.9751087815029,0.0039682485610074494
1989-10-13,1.8704016545067756,0.9964945780047824,996.668868820916,3.2599795977985853,0.0,71.51047184156324,253.35698568470784,82.19407004227644,0.5034931275296661
1989-10-14,4.6738175913482465,1.148595023073796,987.1388057739082,6.986710241749087,0.0,70.38993062808542,272.5799132923744,68.06263228886115,0.0039682485610074494
1989-10-15,1.987373045302185,0.06561472440923528,986.9740777843783,5.992807058985237,0.0,80.7362645551211,266.48786959204347,74.74123053149575,0.0039682485610074494
1989-10-16,1.7277161255742282,-1.2002451019498797,999.2241736180338,4.27052799945633,0.0,93.09544532862097,250.27614162985572,66.59259277770157,0.0039682485610074494
1989-10-17,1.061861617851357,1.4451523494615839,1001.8310303691899,5.378066679227456,3.552127985344256,46.39516055294969,278.63206462814964,91.62937198615835,0.0039682485610074494
1989-10-18,2.3989388297916845,0.8049757322374911,1004.5400884497105,7.1251264689484275,1.7604610209784513,33.150657102288626,288.11395139830046,91.91658306507055,0.0039682485610074494
1989-10-19,0.07666180471496979,-0.25874653751596116,1009.9275491864236,6.195536972628433,0.0,38.632714332165904,274.45685928487154,91.94656520322,0.0039682485610074494
1989-10-20,0.6580915032364109,3.474660215597696,1001.9912094344689,9.906730582580844,1.8508640520322606,30.60812045308927,322.7368499379554,94.43813930704687,0.0039682485610074494
1989-10-21,-1.5503484972435135,4.598529492639665,993.5303720287108,11.290620874288642,2.560168243929012,18.401401681340754,340.0453996449465,94.32859334990852,0.0039682485610074494
1989-10-22,2.2162180476809876,6.231336908028211,985.7079781397072,10.549120116374402,17.828454811242718,14.839660511683366,324.87100879248123,88.43495244511395,0.0039682485610074494
1989-10-23,5.212683504973084,4.289466215157044,992.282796742592,11.700201418186426,1.777180198531848,43.85652137023795,285.3979375343297,70.17983978704883,0.0039682485610074494
1989-10-24,4.122232000314124,2.9715991199541163,995.9020657915494,11.049695414476608,7.978041812084387,53.43120116852496,297.5986001935992,78.0802501832582,0.0039682485610074494
1989-10-25,4.570762763889966,2.0182586342165902,993.9906621688765,9.582354657397405,0.0,55.91197149855072,278.95068034959326,68.30154087729129,0.0039682485610074494
1989-10-26,6.276532182462926,3.3552140978350393,991.9122529945912,10.840232915034948,0.0,69.22897844132751,287.84621019080106,64.00224592071676,0.0039682485610074494
1989-10-27,5.803491496269129,2.2783762560206178,992.2439709894044,9.871571782653259,0.0,64.86512946731428,277.17748265564853,63.38944590144038,0.0039682485610074494
1989-10-28,1.914719827825198,0.24170681219774695,1006.1548502116514,5.4670330729794125,0.0,60.33534659742439,249.6093790987706,62.59241889338804,0.0039682485610074494
1989-10-29,-2.557017882898022,0.0238158542780791,1001.3013941676593,6.670963083543616,1.780447589689289,24.367963179589417,287.7329580434905,92.78172824025555,0.0039682485610074494
1989-10-30,-2.5939243527179614,0.04304097028612928,996.8671372594983,8.528581380897915,9.307558257759771,11.969422092380935,314.96138311972214,93.25292136554499,0.0039682485610074494
1989-10-31,-2.717721900334298,-2.7164767231105906,997.4857738763222,8.382772873566857,5.125000501266144,16.032181760330644,315.0047194680233,92.24719836517538,0.0039682485610074494
1989-11-01,-0.46244145477324106,-1.1640571030802835,1004.7053685759307,6.714742572705241,0.0,24.81047021125339,298.12256977175343,87.38077486034152,0.0039682485610074494
1989-11-02,0.824488272867476,2.753871060299582,1000.474842114834,7.674052258490402,2.4938548639815146,24.246640496462824,301.7632196396571,89.04074045047736,0.0039682485610074494
1989-11-03,0.4721444171620206,1.9628631039641953,1003.6149878208034,6.2522562439038625,0.0,32.224145705243856,280.14220656592545,93.41740573797053,0.0039682485610074494
1989-11-04,-3.3800331616780337,4.2691142890303535,1000.2366984975516,8.188648650915534,5.7526296639222405,16.910608179884036,301.7205135455085,91.70518856453447,0.0039682485610074494
1989-11-05,-0.7856518879647775,4.989000364405875,989.9574436472636,8.93307262576764,17.958305009224148,11.140874548377361,320.7426820778554,90.98164938102076,0.0039682485610074494
1989-11-06,-3.6708324027690447,1.9808963503551398,988.8012405404907,7.648829837171165,5.1611072792301345,14.182333601851541,313.595447464364,89.17944402367587,0.0039682485610074494
1989-11-07,-1.1768374800930976,2.794057975186112,995.3715546615252,7.292987125653005,6.277754968916743,18.72733142052572,304.3241503440594,91.56634712260434,0.0039682485610074494
1989-11-08,-0.2835312280165727,-0.5372250648142991,998.7620059783286,5.9816532338536526,1.9527357949811517,11.254985421173261,293.13659537847906,92.65740126074235,0.000813153167105957
