,RR,TG,TN,TX
1979-08-05,0.0359498952625097,13.408898642748397,5.9097314931486835,18.79515108628931
1979-08-06,0.0020660346929649016,13.535356987620332,9.386357586112467,18.6587844125429
1979-08-07,5.727053572453842,14.465936233129753,12.826301004359152,16.17408632591048
1979-08-08,20.317147812243007,14.318661347259194,13.840170026853002,16.325959955126564
1979-08-09,0.28208456424373335,12.817247193433786,8.01750946959828,17.638018285026874
1979-08-10,1.3552488105139142,13.45786356453118,10.003559759260725,15.554460982756098
1979-08-11,4.038462159235586,11.808958083995037,10.418482410009972,15.799330164570335
1979-08-12,0.3643875847579611,13.239114763893156,11.866842576228464,15.800932258742534
1979-08-13,0.26090777693891753,13.470682364092113,11.984832475988128,19.5023331709163
1979-08-14,3.617839277257421,16.233492222577752,13.223655901828295,18.943789629176365
1979-08-15,0.03328285159301719,13.943976926314235,9.14024772331203,15.329240538681745
1979-08-16,6.241989988444765,11.931592495288953,10.6492682606426,23.453544147549906
1979-08-17,0.0,16.791543462709626,12.542115106275503,25.461618550775086
1979-08-18,0.320313466419353,18.76002180705342,12.146865047539961,22.840460901217057
1979-08-19,4.427914218733764,16.85208537240794,12.08908579222799,21.175673675570522
1979-08-20,0.05242374650528336,15.995356820519476,12.797315340718285,17.328146860292634
1979-08-21,6.115812634338053,12.513833476152172,7.655441399980191,15.819834971096554
1979-08-22,0.019684675873410672,11.342143714960855,6.305527512118715,16.38839190245261
1979-08-23,0.01850767124247138,10.88499762413852,5.458387784434706,17.73821259115175
1979-08-24,0.016260631352153446,10.974636058134877,4.668618475260644,19.69935198926879
1979-08-25,0.0,12.772791442313974,8.697491516709533,17.11389100357127
1979-08-26,7.383183364314798,12.344838249599036,8.858586943677722,13.74847232720532
1979-08-27,0.20148260471087973,9.976594776787806,6.378264851157837,18.64653734262697
1979-08-28,0.015568988193036742,11.184127572942884,4.745291453081677,20.929440607570484
1979-08-29,0.03307592628471495,13.590249446869109,8.682531322944783,19.8988274714236
1979-08-30,0.0,13.267236819740106,6.940201109683358,17.97692335596787
1979-08-31,0.0,10.821685024327053,3.933184454968,16.78286345187786
1979-09-01,1.1288650479071616,11.234738640271132,11.83436871486873,15.9654592724645
1979-09-02,10.26318150944186,14.094170269800827,13.544998352264827,17.14445109739154
1979-09-03,0.047189205621953376,13.85036965539814,11.281169058518003,18.79852569924293
1979-09-04,1.1803787931897352,11.721902670208237,5.229442296980778,16.34263114495218
1979-09-05,0.4613614503657942,11.8273596692311,12.048692772084848,16.16874936761718
1979-09-06,0.8806922946453691,13.739863766740314,12.610056840855407,16.177997323886586
1979-09-07,0.5699179049374242,14.309280587198941,13.172870523907648,15.571034898321614
1979-09-08,0.08335272132943358,13.174598215839922,11.268357645176536,19.02015500009611
1979-09-09,0.015178535448091869,11.76405577733044,6.1089072331461125,16.124098950293842
1979-09-10,3.9320907902769293,11.692638051879328,10.24073465559735,18.003163055314758
1979-09-11,2.901174358381827,10.968816912363081,5.816023142738004,14.106332339224366
1979-09-12,3.542107778602574,11.078108925721097,9.904886374705654,16.51677753800368
1979-09-13,1.1098605531862116,10.808861262567405,5.291915521784688,13.690336693513586
1979-09-14,0.0,7.669707516150993,2.5219814630000883,14.297148681503018
1979-09-15,0.0,6.050255010016997,-1.2457542623473046,11.332849464410629
1979-09-16,1.665239232023867,6.910910502327795,8.17071875103619,14.74149282379068
1979-09-17,3.570003092293396,12.07799724307705,11.01691939338366,17.314863470367357
1979-09-18,0.0,12.29693943545675,8.28779494573854,15.892664910411611
1979-09-19,0.0,9.250953451557848,3.1385273910804017,12.086848426260872
1979-09-20,12.941340904252618,7.9963053656075544,7.493640668878356,14.183165933687974
1979-09-21,0.0,7.904841897750941,2.4180787150821743,15.606922808929085
1979-09-22,0.00039045274494486985,6.965223479688575,1.2114010568278673,11.807034372747069
1979-09-23,2.5722642880010893,6.940746676593392,5.358697478899103,14.454920819654774
1979-09-24,0.06722384428507318,6.900271208563709,1.5789747222485744,11.702314146894082
1979-09-25,3.9131830992289083,9.31430966738833,10.322886074754138,16.858979712050143
1979-09-26,2.5682211790572445,10.591883023516573,6.3676408378552765,14.44510635701397
1979-09-27,0.01571417880263896,8.457190861528204,4.922232151421952,12.620428721234134
1979-09-28,0.0,8.175411242398354,4.647636430262651,12.961955641411976
1979-09-29,0.01610463154758383,4.988298139242431,-1.8989644565988328,11.286695777299485
1979-09-30,0.0,2.88232196497313,-1.6929572504660086,9.843766845854361
1979-10-01,0.0,1.5367310561547356,-3.181673184924705,9.856223629557974
1979-10-02,0.0,0.4347953163774605,-4.41947392454324,7.222692537809166
1979-10-03,0.015178535448091869,0.19174020905120415,-2.7958217967710652,8.992355503133808
1979-10-04,0.0,1.6941051573977006,-0.5727864726416669,8.818194835197232
1979-10-05,0.06347460713092404,0.8834399370738311,-3.685542889507758,8.079260122444964
1979-10-06,1.1085868993357055,3.114378046705042,4.042948585650379,9.395133449927187
1979-10-07,0.2516664161359869,4.967966212360238,2.4540716860817042,11.410961271922304
1979-10-08,0.0312831669956757,6.920497772736496,6.084062458327253,11.619855604370002
1979-10-09,5.703493235342259,9.598697441988008,9.56514989086486,11.621763568781319
1979-10-10,0.38528872353940996,10.928206046431228,10.795331652283664,12.617027573053122
1979-10-11,0.3777712120763067,10.87329465465524,9.639327457942898,11.278833275937359
1979-10-12,10.224913315987106,9.617125206064031,7.502222192283796,10.272968339149031
1979-10-13,0.6097143370655502,8.040954722684091,7.046086338881082,8.932242847174734
1979-10-14,16.853845398897562,8.239456939998092,8.024625201761523,10.615388862064947
1979-10-15,17.022818374619547,8.577090185280099,5.0683820027361435,9.497718128507643
1979-10-16,13.633537086488436,5.896072079181522,3.988523702027237,7.8206013566207275
1979-10-17,0.899645196385886,6.331831703579894,5.383266216285392,8.05189390156562
1979-10-18,14.904599711113486,4.43316213173199,-0.7579423483296068,10.2824500453018
1979-10-19,5.1447201542686765,6.600308233564078,5.73014333653515,12.118400711424783
1979-10-20,0.0,6.840659054148432,2.3205316069561377,8.652795855712668
1979-10-21,0.04560538231856065,2.2562109679278137,-4.093523852599901,6.021975715591225
1979-10-22,0.015178535448091869,-0.6949496285186001,-4.480330284161937,5.511040721061761
1979-10-23,0.061174370511597395,-1.7672159332828983,-5.041730251105832,7.007160397892221
1979-10-24,0.03255823638836802,0.3541212724603042,0.11561045799885505,5.275144321052096
1979-10-25,0.0,1.552675652233404,-2.5264674558808906,2.874523823258926
1979-10-26,0.07703373992383863,-1.9108848162915706,-4.921707828437661,-1.964467062278743
1979-10-27,0.30806934136860104,-3.0202061620888685,-3.014432908921833,-0.5905245469452325
1979-10-28,1.3709051557535485,-0.44088828205178743,-0.9481216328222217,2.3702675452609014
1979-10-29,1.0655733389437165,0.9087371531413169,-0.1994145182739544,1.6282302943316722
1979-10-30,0.5620582586202186,0.4685818075159318,-0.5759587140169629,1.0818620642718884
1979-10-31,8.400239466411154,0.05212704047994521,-0.7685486817202332,0.7611074657605741
1979-11-01,7.842500897961305,0.3371730948613276,0.2570193341326217,0.8739180011017993
1979-11-02,2.368742480684236,0.3641015411903368,-0.30463981938834195,0.9547178939364471
1979-11-03,30.742539495568185,2.8651766376505066,0.6856166989966823,8.854187608552195
1979-11-04,0.297634657457089,5.007488856174689,1.7573890213679988,7.449326630095641
1979-11-05,0.07766945483321712,2.9433450798254057,-0.9834466358122995,4.630675038601453
1979-11-06,0.04677674058248626,-0.12616499502291845,-4.4701393117082375,2.9818643989565317
1979-11-07,0.10756065834913879,-1.835549924661052,-4.778067646049294,0.46912833866338133
1979-11-08,0.04560538231856065,-3.4414154652700404,-5.0583749780130915,-2.8099363131559016
1979-11-09,0.0,-3.61184404506605,-4.793433614864966,-2.3268562750566275
1979-11-10,0.04560538231856065,-4.6528511549085465,-7.873104240887869,-2.3630420919503763
1979-11-11,9.237659286566101,-5.846135837749671,-7.927232908877215,1.363322616257335
1979-11-12,21.035298283285815,-1.2612118485473047,-3.801042254936249,2.0188846327651504
1979-11-13,9.403162984321353,-1.2989653952869844,-3.891901227261144,0.19892435330569924
1979-11-14,0.04560538231856065,-2.314241510563363,-4.879214902563831,-1.556774497567062
1979-11-15,0.6556795474556013,-3.8473777127055655,-4.7425977682779035,-1.3823276833208524
1979-11-16,10.490403581404477,-2.081039822909304,-2.96792838453365,1.0394549883390596
1979-11-17,1.4657592577690244,0.030504320307159105,-1.9628611022679365,3.722168701466785
1979-11-18,1.3748745976387344,2.302001712345543,1.032502374983494,3.142130926768914
1979-11-19,0.14569143375168409,0.32854651612512953,-2.879920387833465,2.7938176395522305
1979-11-20,0.031096496934328963,-2.454210977184971,-6.777152667571215,0.7184312555148722
1979-11-21,0.7509964752062158,-0.6008203623802615,-0.38455911670195064,5.432608691094572
1979-11-22,0.9587403140612577,4.792609749456858,3.3532665205513013,6.8841972195474455
1979-11-23,0.6075804048187898,3.4764586895241223,-0.7992678309533972,3.7610855542106947
1979-11-24,0.13282658167885597,0.5478093474087018,-1.8174605428717427,3.523248336012273
1979-11-25,13.956923686912338,3.057782115259954,0.6398298399607256,5.9908230084763545
1979-11-26,10.408373804561684,1.684789895868164,-1.8125498704959568,4.4890161848660455
1979-11-27,0.0,-0.9734493328557505,-4.0562388762169235,-0.7498945748945403
1979-11-28,4.793233857876602,-0.8675120043676543,-1.0789421560102141,5.888842617224668
1979-11-29,0.03988391825017873,3.2442911314704475,-0.2972429959244778,6.106137519367621
1979-11-30,1.2466463079332308,1.6638701666450402,-0.3899426064779732,3.0295292719275153
1979-12-01,1.1431395844047183,2.3755931545521776,0.11667859008377945,8.350913235653536
1979-12-02,0.05057957302720013,4.97920620422309,0.5905601379976702,7.377224811572262
1979-12-03,0.0029257806968334544,3.8865667334228533,1.6420406527815317,6.502140987849089
1979-12-04,2.83830596842816,5.0294710283991435,2.4031175365211084,8.082307230186984
1979-12-05,0.0,4.3009528892253,1.6699072032255344,5.819573099779404
1979-12-06,0.0,1.72171354798229,-3.8360558714480817,3.574164612946788
1979-12-07,0.0,-2.5060112568246495,-7.327317424865498,-2.0886151278646707
1979-12-08,0.0,-5.9675295445495635,-9.281155910831046,-4.651587716856909
1979-12-09,0.0,-7.640476133053426,-9.360703850829907,-6.914377568187888
1979-12-10,0.0,-8.224789051620348,-9.89589368220885,-6.796258944034832
1979-12-11,0.0,-10.04676862421934,-13.616254244063157,-9.087617335902507
1979-12-12,0.0,-13.15943969987751,-15.890905561120633,-8.513047079228443
1979-12-13,0.0,-10.212288631938407,-8.584364005622945,-5.1054283332043155
1979-12-14,0.18930484820903834,-7.199980539962894,-11.151551972298762,-5.492581618636336
1979-12-15,0.037279918998944825,-9.920159360552134,-11.673636620318348,-8.892906928647506
1979-12-16,0.03392975451467717,-9.707662917066102,-10.45727617096594,-6.169302453079297
1979-12-17,0.22010533972701066,-8.920599655532442,-14.031457002827551,-7.282461463225047
1979-12-18,0.0,-12.901679968132214,-16.43887374100609,-9.634292222666033
1979-12-19,0.7937005352360755,-10.382173964762615,-12.654196046327797,-3.7669086601075605
1979-12-20,0.0,-9.144230882141585,-14.272332279948614,-5.067170532558919
1979-12-21,0.017157964798477858,-8.171676667618499,-9.013447791613942,-3.037606458461198
1979-12-22,1.5044913257145525,-5.967136381012665,-7.083011397874429,-1.895552496993787
1979-12-23,6.871440495959984,-2.1489848742525623,-2.2114996491553143,1.0763252611153575
1979-12-24,7.471758177176292,0.28492818598368785,0.05431583624800851,0.8308817936243713
1979-12-25,4.062364646694743,0.2821602504126872,-0.45393738645020676,1.806750891777483
1979-12-26,6.3982247665894425,1.163972637104166,0.10956385779689981,3.168437604061694
1979-12-27,27.591308890129433,1.284259273706141,-0.01455501504244694,3.527003570664874
1979-12-28,13.498484424244204,1.5131369627686695,-0.25692541699243066,1.7737590802885848
1979-12-29,7.567873693380646,-1.4140126353155438,-5.166879632685834,0.10323105406860122
1979-12-30,0.34586913606011127,-2.5519528023514226,-3.9017746604754393,-0.9146306339603143
1979-12-31,1.6948406293555838,-3.456529629266413,-7.582043190017885,-3.4318272939231633
1980-01-01,0.0,-6.478372506707274,-10.712702983720135,-5.227059331600685
1980-01-02,0.0,-10.410181904045317,-16.434503777492353,-9.892856570112315
1980-01-03,0.0,-15.997354811526577,-21.336510449088422,-13.964674933373203
1980-01-04,2.6936785512713315,-14.694798397499312,-14.900769901984404,-4.865646517496202
1980-01-05,3.0165528222414193,-5.953703768868195,-5.318437863642828,-2.1960357810958158
1980-01-06,0.10995255273899197,-3.9228424369667323,-5.553881319916911,-3.7813181140140273
1980-01-07,0.18581533024551472,-5.26447967204183,-9.205300255463783,-4.650593323548094
1980-01-08,0.14792224970949985,-7.376215981783275,-8.424582245921101,-5.598631839776431
1980-01-09,0.062490752989625725,-6.317378627414769,-7.285279128549519,-5.02049777309378
1980-01-10,0.0,-6.414902516100199,-10.113670725318173,-5.86248463864149
1980-01-11,0.018215575712038214,-8.331207466388776,-13.777248134090712,-7.456806806824943
1980-01-12,0.0,-10.635407465658034,-13.30604221752651,0.6722140921835944
1980-01-13,0.0,-2.7225168989769486,-2.0902987188893007,1.7200481545910407
1980-01-14,0.0,-2.8618441108608295,-9.016060046238465,-0.04186156663769225
1980-01-15,0.0,-5.94926889459839,-10.524519992657929,-2.699667219968603
1980-01-16,0.015178535448091869,-7.114493088555832,-11.697869231875359,-3.52307632388397
1980-01-17,0.0,-8.447130922121914,-12.880422317943783,-4.593961699413853
1980-01-18,0.43551813760467417,-7.301983807546378,-6.326925726208742,-1.7650362717778307
1980-01-19,0.5926329844763661,-2.9174240606957937,-4.2597845079720855,-1.7810392540246198
1980-01-20,0.030892714250730827,-4.033389576287163,-7.240991935152522,-1.8759366261409696
1980-01-21,0.648538454869698,-2.5799431766598104,-2.408119544127885,-0.8840003505443974
1980-01-22,8.731416430912684,-1.215078111348305,-1.282635649536985,-0.09545815118707424
1980-01-23,1.5415606016789798,-1.8818371349435665,-9.902050354302844,-0.23431273275014064
1980-01-24,0.002257946170118395,-8.220474914033673,-13.957120754798382,-9.294798640446913
1980-01-25,0.0,-16.660947494039874,-24.27422742301343,-12.97868855239335
1980-01-26,0.015178535448091869,-16.46648910968895,-16.77029534207435,-7.437494839411329
1980-01-27,0.0,-13.580085277724152,-18.12377442892719,-4.597584783567925
1980-01-28,0.45784974465931966,-10.2566603371734,-14.442591793413385,-5.09414551782919
1980-01-29,0.0,-11.590000533642012,-15.195819774702443,-9.55540463954054
1980-01-30,3.362382488561846,-10.949681652632535,-12.74661117951706,-8.945375992771801
1980-01-31,0.3662807753151136,-14.286704132218802,-21.06654820758365,-12.141899672264913
1980-02-01,0.0,-18.674740270240108,-23.565592940804834,-15.204841924832749
1980-02-02,0.005851561393666909,-18.44234724781697,-19.653408720171825,-12.1697766796662
1980-02-03,0.0,-18.98031501077375,-24.7285485401695,-12.703781279743623
1980-02-04,0.0,-19.96449318093275,-23.60250124922635,-11.837995270024237
1980-02-05,0.0,-17.846615397443884,-18.720003917829303,-10.586984146701582
1980-02-06,0.2314497929189764,-14.196445131233645,-14.877470434571308,-9.340950578840193
1980-02-07,0.015178535448091869,-15.85218409517563,-22.394424328695692,-12.82766266405713
1980-02-08,0.0,-18.205722528138324,-21.638444308831197,-12.680934239045882
1980-02-09,4.496796277831362,-13.767325478605187,-13.005971482039854,-7.816042006802263
1980-02-10,14.146011118624381,-9.114939611517968,-9.4949656884109,-6.775056320385204
1980-02-11,0.663424684761372,-8.264071083390434,-8.594184106041041,-5.351731887755477
1980-02-12,0.07596245321474442,-6.144252658670666,-6.058746442545498,-1.3153682137499345
1980-02-13,5.540380194222765,-2.2789879566366835,-1.880669380359052,0.19748967765730185
1980-02-14,3.489444501000837,-0.5675186492739499,-1.4475442446836269,1.5630552804112199
1980-02-15,4.18309323036275,-1.4051090303150886,-5.490677605552776,4.8320690551892085
1980-02-16,0.0006979465864007096,-4.128648418028149,-10.905156602603824,0.9058294868060557
1980-02-17,0.11528742440851508,-5.228660970095007,-5.8959853677491765,-2.2084386496183583
1980-02-18,0.39748455859856313,-2.5511228231559926,-2.80940999509329,-1.0119283406195336
1980-02-19,0.018639959499472412,-2.528639904734007,-3.6513291693498786,-1.3686696908584395
1980-02-20,0.020548932376390456,-2.749187147566829,-4.684071721282464,-1.5508994936347449
1980-02-21,0.0,-6.777160042023979,-13.256770527340507,-3.3868557067424945
1980-02-22,0.04560538231856065,-8.072145950518006,-10.470745738778703,-4.979038345207584
1980-02-23,0.0,-10.015306909164622,-15.982063655347247,-3.3995652721926604
1980-02-24,0.0912107646371213,-10.332272902291095,-13.82036978451498,-5.550628705910583
1980-02-25,0.0,-10.777833334368893,-15.762912072100278,-4.341074860378342
1980-02-26,0.0,-9.619146007398285,-10.105521381141443,0.8892310615754582
1980-02-27,0.0,-5.306696666675293,-7.057112642002664,2.9174475637523756
1980-02-28,0.0,-2.405134580230083,-7.714465442873916,2.8911754672230927
1980-02-29,0.0,-2.34004903613976,-5.313738381584983,7.049110232668056
1980-03-01,0.0,-1.0879663980289251,-7.431692742820758,1.654855162058368
1980-03-02,0.3216542749550299,-5.2463099820092225,-11.198799361040813,1.2022186859386466
1980-03-03,0.0,-5.990772818648622,-11.515027678458466,0.7450412229496237
1980-03-04,0.0,-5.63948101644155,-7.593594277379282,2.7303805446315437
1980-03-05,0.04946296408950445,-1.5458565935017532,-0.8185396405335155,1.9138478098942642
1980-03-06,2.0325549130755696,-0.32361688120806775,-2.1865176992347415,1.2980793927458762
1980-03-07,18.33376663889493,-1.0831287439867765,-2.3392688065291054,-0.1655043307196138
1980-03-08,0.26619807356517505,-1.3420272735106096,-1.4307012697219648,1.1823854990036011
1980-03-09,0.40660216359580603,-0.6756278837296463,-1.6558785393664834,1.896412261300327
1980-03-10,0.08055278187255618,-1.1084224137512706,-2.429854063542848,-0.2598761549414803
1980-03-11,0.016338748703486877,-4.05709683065129,-8.990877510181122,-0.6732576210561092
1980-03-12,0.4205100387346488,-3.7899973173670105,-1.967717253787498,0.5880415208852696
1980-03-13,0.15547688832932796,-0.8373012904499433,-2.1902950286954024,0.28486410411227325
1980-03-14,0.04694689369106814,-2.740491304679608,-5.60599357335002,1.176178006618727
1980-03-15,0.015178535448091869,-2.5593215275576995,-2.9862665317477877,2.01954361347498
1980-03-16,0.0,-2.714856647618774,-6.886138315424603,2.606011124804695
1980-03-17,0.0,-3.7404386314113935,-8.16958390814142,-0.8472265263550867
1980-03-18,0.0,-9.25671393640431,-17.69054483485442,-2.385206989455469
1980-03-19,0.0,-11.886697765258134,-20.072728147515477,-2.1808159938747735
1980-03-20,1.0402144964335844,-9.275259498669755,-8.23741671315463,-0.5103653843690381
1980-03-21,0.24470908550840603,-8.617855570675431,-17.118178771624116,-0.8277558717949205
1980-03-22,0.0,-9.911706120561064,-17.042728448578714,-0.31372565192907587
1980-03-23,0.0,-9.348704045115142,-15.557654529410229,2.2884205628006384
1980-03-24,0.0,-7.813572356460725,-13.752039087658318,1.9650903624332159
1980-03-25,0.0,-4.528123829095705,-5.079069847508265,2.4347660110655625
1980-03-26,0.0,-3.6423076928962246,-10.053662476038198,-0.10831594675738643
1980-03-27,0.43681017864952043,-3.9421544928646313,-3.6373146520606383,-1.2313289234333524
1980-03-28,6.220434491119488,-1.9994311105227212,-1.7013113457155669,0.9578735259833593
1980-03-29,4.046863953775106,-0.07759724305731197,-0.7860584116322116,2.244042543354908
1980-03-30,2.7681937252894686,0.6126050356938322,0.2639772687143136,6.477393818297742
1980-03-31,0.0,0.1265789097683978,-6.24591776645434,7.393252760139774
1980-04-01,0.0,0.5768688279203502,0.37013531394637766,3.778677580009571
1980-04-02,0.0,0.4629838133622002,-2.3866017695434607,6.1423284079053815
1980-04-03,0.0,0.9440956625458625,-3.7529899098471446,7.345348147964046
1980-04-04,0.0,1.1784638068682511,-4.4358236643400915,6.672374799692022
1980-04-05,0.0,1.5049350056994513,-2.469454646290899,8.673090927950739
1980-04-06,0.034315929596955716,2.2179157562811724,-2.0147068898846214,4.993632063682469
1980-04-07,0.0046577448142858064,-0.2942624875128672,-4.525309047915698,8.516154784207174
1980-04-08,0.0,2.2964986476700915,-1.266286953449253,7.059993530326665
1980-04-09,0.0,1.5318592710343069,-3.0648104816590944,7.751727327898209
1980-04-10,0.0,3.0847264634577414,0.49707891725893205,6.960380469713698
1980-04-11,0.0,3.2859825994322023,-1.0393514861895596,11.78858452139309
1980-04-12,0.0,4.438959733413867,0.1625187071793448,8.70214849825436
1980-04-13,0.0,3.131635809550005,-2.0257996238734677,11.233708592703522
1980-04-14,0.0,3.739610729170579,-1.4274699159500983,14.205828482060781
1980-04-15,0.0,5.041916001101754,-1.3889383275495106,12.732016629009422
1980-04-16,1.1502327724431118,5.701421824051522,3.137017671866772,13.06319073132994
1980-04-17,0.0006260061836955779,4.928552525972975,-1.397117423702639,10.017217886774745
1980-04-18,0.09535091246745207,4.056340164752157,-0.1655476597996426,6.254525137071255
1980-04-19,0.004866899442118201,2.1913527731836098,0.6167310920911291,7.851774149953826
1980-04-20,0.0,4.384255410081664,0.37758448426228597,11.905763745425531
1980-04-21,0.0,5.978119031208564,-0.5156919101207791,11.659433758721946
1980-04-22,0.0,5.0725148174897186,-2.0471070226496977,12.119145549359928
1980-04-23,0.0,5.024302517573119,-1.5344753149002486,12.59596249757169
1980-04-24,0.0,6.667753776532152,2.2443603588621954,13.19930306433315
1980-04-25,1.9400399663909085,7.666978003574627,3.798136745037766,10.77221209422953
1980-04-26,3.602249536284293,6.4976360638235064,4.981614621312019,11.390865843203187
1980-04-27,3.6273513948375644,6.326878491945479,4.366281549429857,11.592687097723172
1980-04-28,0.09351383304998327,7.660532466974189,3.5164567166705183,16.241080907094954
1980-04-29,0.0,10.440999872168675,6.57789709954767,15.22272309045303
1980-04-30,0.0,10.826729649024514,5.335254389762838,15.301728165070017
1980-05-01,0.0,9.387915679895741,0.3693285577225538,16.295494629765756
1980-05-02,0.0,10.266550397571564,4.135427942554884,17.601232837575708
1980-05-03,0.0,10.959227018839158,6.8828043158642345,15.21569597328687
1980-05-04,0.0,10.08446928342488,2.1259673114999487,19.322715209595003
1980-05-05,0.0,12.097194108118742,2.432855775062194,18.4116976427635
1980-05-06,0.0,11.594674916603537,4.065839850941131,15.996236647888452
1980-05-07,0.8955277999276134,10.472927848934432,6.330873320178455,12.452995105563105
1980-05-08,8.38021241867843,6.444456085803381,1.84068718202343,11.512134656089586
1980-05-09,0.0,6.730482600027585,1.4498643355681224,14.583714179592675
1980-05-10,0.0,8.582741881501875,0.928776665625719,13.456365536043734
1980-05-11,0.0,7.821331426919187,1.5819671674804,15.549743538524638
1980-05-12,0.0,9.405094336158129,2.164917626861495,16.472109673523107
1980-05-13,0.0,9.618654669045497,2.296013929930325,22.279928461373117
1980-05-14,0.0,14.183536346844278,4.582400778864269,23.534963351324564
1980-05-15,0.0,16.992759425092515,10.723159841407494,23.97800877639446
1980-05-16,0.0,18.128461326924537,9.91168413926789,25.07521378685061
1980-05-17,0.0,18.726683705780204,10.048879713790768,25.294477183257243
1980-05-18,0.017157964798477858,18.12670409950664,11.151984895315309,22.555638018787874
1980-05-19,0.0,14.714566433842265,4.269559393700149,16.628445314517876
1980-05-20,1.3886909076369347,8.172302608354585,2.946604113306364,10.797374656411762
1980-05-21,0.0,7.325192546338997,3.655308052780015,14.722869293163228
1980-05-22,0.0,10.262673689360042,6.919319888167308,16.661711723673534
1980-05-23,0.0,11.735839131270211,6.667765750279784,15.903802299296956
1980-05-24,0.4487896910859747,11.236872605857684,7.788121258261356,15.205950823383148
1980-05-25,11.703057684624486,9.848003850965881,6.185365012290731,10.806015169021066
1980-05-26,1.6706336726906181,8.860712372589603,8.30674309537477,15.889676923915658
1980-05-27,0.01571417880263896,11.475481379793848,7.850567267915949,13.38468129718973
1980-05-28,13.841816649581279,10.589514119773355,9.691935431930062,12.429557051101938
1980-05-29,15.463925592591915,11.572877256653385,11.500272946105781,14.069547662126126
1980-05-30,5.52108804593194,12.624561633448309,11.382936793991348,14.386614834074066
1980-05-31,0.015527508741292224,10.333776235247285,4.850606904440895,19.329134846643058
1980-06-01,0.0,14.180557373937233,8.977083602981452,18.173678531416215
1980-06-02,2.2424532895125875,13.638389283787205,11.210121289359165,24.048864030664276
1980-06-03,0.0210860488689506,18.161273298076026,11.717550425009563,24.04956699817535
1980-06-04,0.0,17.9738901750365,10.393956352428688,27.77226177521942
1980-06-05,0.0,20.74692380809887,12.754001027085053,25.81684855810869
1980-06-06,0.9323176975065385,19.69673650325541,13.80043697882462,25.778303511486
1980-06-07,0.05116210189015391,20.672117760268236,14.450446625047846,24.709682731398004
1980-06-08,10.488988501727368,18.160422157477058,13.0252672056655,21.500552918094343
1980-06-09,1.7738899163032877,17.117947685399315,11.990147523288897,25.48837407014514
1980-06-10,7.266913811568472,20.211062190808377,14.711195621840261,25.291427508364563
1980-06-11,3.776139696106467,16.950103761026526,9.051168494914123,19.60561309770935
1980-06-12,0.0,13.196927955302954,5.981829660747906,17.609241467820198
1980-06-13,0.036537350336095495,14.038747453328028,13.382309682500761,20.343813908635468
1980-06-14,0.0,16.716450394040066,10.802736223859199,24.60439190195416
1980-06-15,0.04560538231856065,18.77585855435251,15.1362093714136,21.608806465958992
1980-06-16,0.2723809126834255,16.805026262607385,12.962649386231305,20.28966252538703
1980-06-17,8.46721315822693,15.624654220615412,13.111002928922005,20.09302207601911
1980-06-18,0.36049218117317544,16.485867626756317,13.420577085805064,18.396717469371197
1980-06-19,27.451693137339056,13.984543500922257,11.590393349546957,17.175530409894463
1980-06-20,2.8922765282726965,13.06780766382144,8.9945732038056,16.405469939874365
1980-06-21,8.846501317835799,12.755443508118049,9.627202780928428,15.47282843898381
1980-06-22,2.331128992244284,12.020286743427732,7.13950640932859,16.598839306007676
1980-06-23,3.6010783254555276,12.719086546096719,8.671829545543972,16.856086746326014
1980-06-24,4.859639487395432,12.497027067244517,9.787169354845332,17.577405177487037
1980-06-25,5.264274386242829,13.32621412000475,9.120151620269382,15.47103520910565
1980-06-26,9.914862355876222,12.564014382646235,9.848486043232128,15.72669835101982
1980-06-27,5.537446039868957,12.6053675495682,11.162720345497178,17.094622958211403
1980-06-28,5.747732805492838,13.622520318413649,11.691212176351371,14.639227403925474
1980-06-29,19.514844314374507,12.912708973335612,11.723345065300578,18.64717950587186
1980-06-30,0.04141169416166201,14.969667974034337,9.365991187619898,20.987832308763245
1980-07-01,1.6885711626445943,16.473181701830754,12.399445346389314,22.38454671731705
1980-07-02,0.726920982479053,16.704161893628225,8.47411512162165,22.60653772618474
1980-07-03,3.172805348820327,16.826264192456904,8.837757841539883,22.430899898938662
1980-07-04,0.0368187099848523,15.842712445560153,9.172665168848937,21.16769501469122
1980-07-05,1.47612051478729,15.459116095134561,10.979298077875683,21.803899391706807
1980-07-06,0.7298724550715925,16.458588311405094,11.90800196836085,20.764022255197403
1980-07-07,1.933152173272806,16.238889611980085,9.472228388490976,22.48711048928567
1980-07-08,0.6379544035741082,16.82875886349734,10.64716605193422,21.629267759884783
1980-07-09,2.8066909600689387,16.601898558160997,11.806084563557988,23.268554097932395
1980-07-10,0.004785529502252086,17.741042785476395,10.268007153469796,23.120717001163314
1980-07-11,0.17522092449161275,16.46156612483611,12.593855603025418,18.427032104423574
1980-07-12,0.3549106588369749,15.286261690542574,12.244043198111228,19.06498516722843
1980-07-13,0.32893346708612187,14.543905978498799,8.866971573833098,19.761846959281456
1980-07-14,1.625543074168779,15.244260313215761,12.80771947906112,18.655736209007955
1980-07-15,8.831414901757132,15.063033487147322,12.84263774452188,19.985001500540648
1980-07-16,0.35186738809342594,15.940781074183121,12.315019349282466,22.054880364727467
1980-07-17,7.363269239959988,15.670152798570314,12.13461833783066,16.69001350949742
